sentence,label
"47. ""与其抱怨不公平，不如提升自己的能力。""我选择用自己的实力说话。",1
"48. ""梦想还是要有的，万一实现了呢？""我保持着对未来的无限可能。",1
"49. ""不经历风雨，怎能见彩虹？""我知道每一次挫折都是成长的机会。",1
"50. ""与其等待机会，不如创造机会。""我主动出击，把握",1
今天心情像“锦鲤附体”，好运连连，事事顺心！,1
每一份努力都不会被辜负，相信“未来可期”！,1
一起“加油鸭”，为了更美好的明天！,1
你是最棒的，“奥利给”！,1
保持“人间清醒”，积极面对每一个挑战。,1
今天的你，是“闪闪发光”的！,1
让我们一起“乘风破浪”，追求自己的梦想。,1
每天都充满“小确幸”，生活真美好！,1
“破防”的瞬间，也是成长的开始。,1
“内卷”不是终点，而是自我提升的动力。,1
“凡尔赛”一下，今天的我真的很不错！,1
每一天都是“元气满满”的开始！,1
“干饭人”的日常，就是要吃得开心！,1
让我们一起“内卷”出更优秀的自己！,1
“绝绝子”的一天，心情美美哒！,1
笑容是“yyds”（永远的神），让世界更美好。,1
“绝绝子”的创意，让人眼前一亮。,1
每天都要“元气满满”地面对生活！,1
“人间烟火气”，最抚凡人心。,1
保持“初心不改”，继续前行。,1
“锦鲤附体”的我，今天运气爆棚！,1
让我们一起“内卷”出更好的未来！,1
“凡尔赛”文学，也是生活的一种态度。,1
“社牛”的你，总能轻松应对各种场合。,1
“打工人”也要有梦想，加油！,1
“emo”只是暂时的，快乐才是常态。,1
今天的你，“YYDS”！,1
每一份“坚持”，都值得被看见。,1
“摆烂”不是放弃，是为了更好地出发。,1
“内卷”的时代，更要保持“佛系”心态。,1
每一天都是新的开始，让我们“燃起来”！,1
“摸鱼”间隙，也要记得享受生活哦！,1
“打call”给每一个努力的人，你们最棒！,1
“凡尔赛”一下，其实我也很优秀！,1
“绝绝子”的美景，让人流连忘返。,1
“破防”了也没关系，我们还有“复活甲”！,1
“社恐”的你也能拥有属于自己的小确幸。,1
“人间清醒”的我们，懂得珍惜每一个当下。,1
“内卷”虽然累，但收获的是成长和进步。,1
让我们一起“干饭”，享受美食带来的快乐！,1
　1、有目标的人生才有方向有规划的人生才更精彩。,1
　　2、人生的幸运是靠努力而来的，世上没有不劳而获，天上掉馅饼的事，所谓种瓜得瓜，种豆得豆。,1
　　3、这个社会是存在不公平的，不要抱怨，因为没有用！人总是在反省中进步的！,1
　　4、付出不必须有收获，努力了就值得了。,1
　　5、别人能够替你开车，但不能替你走路；能够替你做事，但不能替你感受。人生的路要靠自己去走，成功要靠自己去争取。天助自助者，成功者自救。,1
　　6、千里之行，始于足下。对的，坚持；错的，放弃！,1
　　7、路难行，行路难，一身汗水，满心长。脚下百里路，头顶艳阳天。坚定如磐石，信念似火烧。好男儿，人穷志不缺，天道也酬勤。四方走，走四方，一身是胆，豪气壮。前方坎坷途，千难万般阻。心若有明灯，身似般若行。好男儿，大志存高远，四海皆为家。,1
　　8、不是因为生活太现实，而对生活失望；而是知道生活太现实，所以更要用心的活下去。给自己一个拥抱。,1
　　9、凡是挣扎过来的人都是真金不怕火炼的；任何幻灭都不能动摇他们的信仰：因为他们一开始就知道信仰之路和幸福之路全然不一样，而他们是不能选择的，只有往这条路走，别的都是死路。这样的自信不是一朝一夕所能养成的。,1
　　10、好好赚钱吧，没有钱，你拿什么呵护你的亲情，支撑你的爱情，联络你的友情？靠嘴吗？别闹了，大家都挺忙的。,1
　　11、也许你想成为太阳，可你却只是一颗星辰；也许你想成为大树，可你却是一棵小草。于是，你有些自卑。其实，你和别人一样，也是一片风景：做不了太阳，就做星辰，在自己的星座发光发热；做不了大树，就做小草，以自己的绿色装点希望……,1
　　12、这个世界到处充满着不公平，我们能做的不仅仅仅仅是理解，还要试着做一些反抗。我身边有那么多不幸的人，应对不幸，很多人像我一样表现的异常坚强，却又不知道究竟偷偷哭了多少回。祝愿所有不幸或者备受折磨的人平安健康幸福。,1
　　13、最常见的勇气就是在日常生活中做到诚实和正直，能够抵制诱惑，敢于讲真话，表现自我真实的一面，而不好虚伪造作。,1
　　14、你不勇敢，没人替你坚强。,1
　　15、很想和你拥有一个很长很长的未来，很想和你得到所有人的祝福，很想陪你走完你的一生，彼此温暖，互不辜负。,1
　　16、人这一生不必太较真，苦了自己怨了别人，爱情无需刻意去把握，越是想抓牢自己的爱情，反而容易失去自我。,1
　　17、谁不是一边受伤，一边学会坚强。,1
　　18、就让我执迷不悟，在自己的世界勇敢地走下去。,1
　　19、你一天的爱心可能带来别人生命的感谢。,1
　　20、做一个人生的观光客吧，说到底只要与人为善，以德服人，离是非远点，靠家人近点，便有了心安，有了惬意。,1
　　21、这是个现实的社会，感情不能当饭吃，贫穷夫妻百事哀。不要相信电影，那只是个供许多陌生人喧嚣情感的场所。,1
　　22、没有能回去的感情，就算真的回去了，你也会发现，一切已经面目全非。唯一能回去的，只是存于心底的记忆。,1
　　23、你总要为了梦想，全力以赴一次。管它什么流言蜚语，做自己。赢，也要赢得漂亮。,1
　　24、人是从挫折当中去奋进，从怀念中向往未来，从疾病当中恢复健康，从无知当中变得礼貌，从极度苦恼当中勇敢救赎，不停的自我救赎，并尽可能的帮忙他人。人之优势所在，是必须充满精力自我悔改自我反省自我成长；并非一味的向人抱怨。,1
　　25、踏平坎坷成大道，推倒障碍成浮桥，熬过黑暗是黎明。,1
　　26、相信梦想是价值的源泉，相信眼光决定未来的一切，相信成功的信念比成功本身更重要，相信人生有挫折没有失败，相信生命的质量来自决不妥协的信念。,1
　　27、让你难过的事情，有一天，你必须会笑着说出来。,1
　　28、我们必须先学会承受，再学会参与。承受是需要阅历和沉实的，参与也有需要勇气和活力。生活就是在热情与平淡中慢慢的磨合的。,1
　　29、那就顺其自然吧，反正你也无能为力，倒不如花时间去让自己变得更好，然后用更好的自己去迎接更好的未来。,1
　　30、原以为“得不到”和“已失去”是最珍贵的，可…原来把握眼前才是最重要的。,1
　　31、人既不是天使，又不是禽兽；但不幸就在于想表现为天使的人却表现为禽兽。,1
　　32、挫折会来，也会过去，跌倒了再爬起，失败了再努力，永远相信不管自己再平凡，都会拥有属于自己的幸福。,1
　　33、这个世界本就邋遢，所以没有什么可怕。每个人都有无法发泄的苦涩，都有无力排解的抑郁，而生活在那里的我们，哪一个不是拼尽全力，甚至不择手段地活着。,1
　　34、成功的信念在人脑中的作用就如闹钟，会在你需要时将你唤醒。,1
　　35、所有的胜利，与征服自己的胜利比起来，都是微不足道。所有的失败，与失去自己的失败比起来，更是微不足道。,1
　　36、坚持自己的梦想，即使没有翅膀也能飞翔。,1
　　37、知道初恋与最后的恋爱的区别吗？初恋就是，你觉得这个是最后的恋爱，而最后的恋爱是，你觉得这才是初恋。,1
　　38、把艰辛的劳作看作是生命的必然，即使没有收获的希望也心平气和的继续。,1
　　39、你要相信，你生命里遇到的每个人每件事，都有它的价值和好处，有些人教会你爱，有些事教会你成长，哪怕只是浅浅在你的路途中留下印记，也是一笔难能可贵的财富。至少在以前某个时刻，你明白了生活，你懂得了自己。,1
　　40、人无千日好，花无百日红。人的一生总是充满了坎坷与艰辛，总会遭遇到各种各样的不幸。,1
　　41、你能够很有个性，但某些时候请收敛。,1
　　42、天再高又怎样，踮起脚尖就更接近阳光。,1
　　43、所有的失败都是为成功做准备。抱怨和泄气，只能阻碍成功向自己走来的步伐。放下抱怨，心平气和地理解失败，无疑是智者的姿态。抱怨无法改变现状，拼搏才能带来希望。真的金子，只要自己不把自己埋没，只要一心想着闪光，就总有闪光的那一天。,1
　　44、最好的诺言，是依约盛装莅临。而最迷人的诺言，是不管有没有结果，却能让一个人一辈子满心欢喜地等在路上。,1
　　45、选山攀崖！量力而为！,1
　　46、如果有朋友向你借钱，不要着急告诉他你的经济有多困难，先表示关心他是不是出了什么事，哪怕是象征性的。,1
　　47、昨日已经过去，即使昨日发生了再美的事情，我们也无法让它重新来过，明天还未来到，你把未来想象的像花一样那也是以后的事情，纵使你的手在长也无法抓到，我们唯一能够抓得到，掌控的了的就是今日。,1
　　48、但细细地倾听那湖面上晚风送来的阵阵夜歌里，恐怕没有一个人会把天鹅动听的声音当成斯哑的鸭鸣。,1
　　49、如果心胸不似海，又怎能有海一样的事业。,1
　　50、心有多大，舞台就有多大。,1
　　51、得知坦然，失之淡然，争之必然，顺其自然。人生不如意事十之八九，凡事不必太过认真，不要太过强求。一切随缘，顺其自然就好。命里有时终须有，命里无时莫强求。的确，这是一个尔虞我诈，充满竞争的社会，适者生存，不适者淘汰。,1
　　52、“人性一个最个性的弱点就是：在意别人如何看待自己。这一程，希望你活得烈马青葱，不为他人的目光所累。”,1
　　53、最是无声地记忆总要输给流年，想不到竟也有回还的余地，但是两相应对时怎样闭口无语，原来爱情会输给时间。,1
　　54、这一秒不放弃，下一秒就有希望！坚持下去才可能成功！,1
　　55、人们总是在不停地追求完美，却往往错过了当下的完美。其实，贪婪才是最真实的贫穷，满足才是最真实的财富。,1
